-1.98431 0.337255 4.33351e-83 0
-1.98431 0.352941 6.48232e-83 0
-1.98431 0.368627 9.60356e-83 0
-1.98431 0.384314 1.40911e-82 0
-1.98431 0.4 2.04771e-82 0
-1.98431 0.415686 2.94716e-82 0
-1.98431 0.431373 4.20096e-82 0
-1.98431 0.447059 5.93069e-82 0
-1.98431 0.462745 8.29226e-82 0
-1.98431 0.478431 1.14829e-81 0
-1.98431 0.494118 1.57486e-81 0
-1.98431 0.509804 2.13915e-81 0
-1.98431 0.52549 2.87775e-81 0
-1.98431 0.541176 3.83421e-81 0
-1.98431 0.556863 5.05953e-81 0
-1.98431 0.572549 6.61233e-81 0
-1.98431 0.588235 8.55875e-81 0
-1.98431 0.603922 1.09718e-80 0
-1.98431 0.619608 1.39301e-80 0
-1.98431 0.635294 1.75163e-80 0
-1.98431 0.65098 2.18144e-80 0
-1.98431 0.666667 2.69063e-80 0
-1.98431 0.682353 3.28681e-80 0
-1.98431 0.698039 3.97656e-80 0
-1.98431 0.713725 4.76487e-80 0
-1.98431 0.729412 5.65466e-80 0
-1.98431 0.745098 6.64618e-80 0
-1.98431 0.760784 7.73657e-80 0
-1.98431 0.776471 8.91941e-80 0
-1.98431 0.792157 1.01844e-79 0
-1.98431 0.807843 1.15171e-79 0
-1.98431 0.823529 1.28993e-79 0
-1.98431 0.839216 1.43086e-79 0
-1.98431 0.854902 1.57195e-79 0
-1.98431 0.870588 1.71038e-79 0
-1.98431 0.886275 1.84314e-79 0
-1.98431 0.901961 1.96713e-79 0
-1.98431 0.917647 2.07932e-79 0
-1.98431 0.933333 2.1768e-79 0
-1.98431 0.94902 2.25698e-79 0
-1.98431 0.964706 2.31764e-79 0
-1.98431 0.980392 2.3571e-79 0
-1.98431 0.996078 2.37421e-79 0
-1.98431 1.01176 2.36849e-79 0
-1.98431 1.02745 2.34011e-79 0
-1.98431 1.04314 2.28987e-79 0
-1.98431 1.05882 2.2192e-79 0
-1.98431 1.07451 2.13007e-79 0
-1.98431 1.0902 2.02489e-79 0
-1.98431 1.10588 1.90642e-79 0
-1.98431 1.12157 1.77766e-79 0
-1.98431 1.13725 1.64169e-79 0
-1.98431 1.15294 1.50156e-79 0
-1.98431 1.16863 1.36021e-79 0
-1.98431 1.18431 1.22033e-79 0
-1.98431 1.2 1.08433e-79 0
-1.98431 1.21569 9.54244e-80 0
-1.98431 1.23137 8.31699e-80 0
-1.98431 1.24706 7.17933e-80 0
-1.98431 1.26275 6.1378e-80 0
-1.98431 1.27843 5.197e-80 0
-1.98431 1.29412 4.35816e-80 0
-1.98431 1.3098 3.61964e-80 0
-1.98431 1.32549 2.9774e-80 0
-1.98431 1.34118 2.42561e-80 0
-1.98431 1.35686 1.95712e-80 0
-1.98431 1.37255 1.56395e-80 0
-1.98431 1.38824 1.23777e-80 0
-1.98431 1.40392 9.70213e-81 0
-1.98431 1.41961 7.53192e-81 0
-1.98431 1.43529 5.79103e-81 0
-1.98431 1.45098 4.40978e-81 0
-1.98431 1.46667 3.32574e-81 0
-1.98431 1.48235 2.48411e-81 0
-1.98431 1.49804 1.83766e-81 0
-1.98431 1.51373 1.34639e-81 0
-1.98431 1.52941 9.7698e-82 0
-1.98431 1.5451 7.02122e-82 0
-1.98431 1.56078 4.99747e-82 0
-1.98431 1.57647 3.52289e-82 0
-1.98431 1.59216 2.45957e-82 0
-1.98431 1.60784 1.70071e-82 0
-1.98431 1.62353 1.16469e-82 0
-1.98431 1.63922 7.8996e-83 0
-1.98431 1.6549 5.30651e-83 0
-1.98431 1.67059 3.5304e-83 0
-1.98431 1.68627 2.32621e-83 0
-1.98431 1.70196 1.51805e-83 0
-1.98431 1.71765 9.81148e-84 0
-1.98431 1.73333 6.28049e-84 0
-1.98431 1.74902 3.98165e-84 0
-1.98431 1.76471 2.50002e-84 0
-1.98431 1.78039 1.55466e-84 0
-1.98431 1.79608 9.57501e-85 0
-1.98431 1.81176 5.84054e-85 0
-1.98431 1.82745 3.5284e-85 0
-1.98431 1.84314 2.11112e-85 0
-1.98431 1.85882 1.25101e-85 0
-1.98431 1.87451 7.34207e-86 0
-1.98431 1.8902 4.26764e-86 0
